StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Q2,Q3,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_6_TEXT,Q11,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q22_First Click,Q22_Last Click,Q22_Page Submit,Q22_Click Count,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28_1,Q28_2,Q28_3,Q28_4,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q29_11,Q29_12,Q29_13,Q29_14,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q31,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q33,Q34,Q35,Q_DuplicateRespondentStatus,Q_BallotBoxStuffing,opp,QPMID,gc,term,tg,Q_TotalDuration,PS,SVID,supplier_id,_os_api_transaction_id,Weight,GenPopWeight,age_group,race,2nd_order,pureSpectrumRedirectUrl,pureSpectrumSignatureValue
06-05-2026 08:49,06-05-2026 09:03,IP Address,100,798,TRUE,06-05-2026 09:03,R_52gSKIQveLyGzt0,anonymous,EN,,Yes,Yes,1985,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",West,Yes,,,,,White,,,"$150,000 or more",Moderately interested4,Moderately interested4,5,5,5,Very Interested7,A moderate amount of attention4,A moderate amount of attention4,6,5,5,5,6,5,5,6,6,5,5,6,6,A lot like me7,6,Somewhat like me4,6,Somewhat like me4,5,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Likely true,Likely true,Definitely false,Likely true,Likely true,Definitely false,,,,,19.962,19.962,21.899,1,,,,,,,,,6,6,6,5,6,Very much7,Somewhat4,Very much7,5,5,,,,5,Somewhat likely4,Very likely7,6,Very likely7,6,Very likely7,Somewhat likely4,Somewhat likely4,6,6,6,Very likely7,6,Very likely7,,,,,,,,,,,,,,3,very liberal,liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,798,,49427913,2904,3p4f0t91fv5XpJER0mRqIA,0.623090877,0.723663935,35-54,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3p4f0t91fv5XpJER0mRqIA&ps_hash=5aef3d6f0b49cc35ec2b291752711ba886bccc78,5aef3d6f0b49cc35ec2b291752711ba886bccc78
06-05-2026 08:58,06-05-2026 09:03,IP Address,100,315,TRUE,06-05-2026 09:03,R_3Msz8RXKnm4qxDI,anonymous,EN,,Yes,Yes,1987,Female,"Advanced degree (e.g., graduate school, JD, MD, PhD)",West,Yes,,,,,White,,,"$100,000 to $149,999",Moderately interested4,6,6,5,Moderately interested4,5,6,5,6,6,5,6,Somewhat like me4,6,6,5,6,5,A lot like me7,5,5,5,6,6,5,5,5,Likely true,Definitely true,Likely true,Likely true,Definitely true,Definitely true,Definitely true,Definitely true,Likely true,Likely true,Likely true,Likely true,0,0,29.3,0,,,,,,,,,,,,,6,5,6,5,6,5,5,6,3,3,5,6,5,4,5,Very likely7,5,6,5,5,5,6,5,5,5,5,6,Very likely7,,,,,,,,,,,,,,6,very conservative,very conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,315,,49427913,3789,1FvCbQQIYswiqO8vW3Se8c,0.623090877,0.723663935,35-54,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1FvCbQQIYswiqO8vW3Se8c&ps_hash=5a059c4045d3767a0a7dcdf5def7b040b037723d,5a059c4045d3767a0a7dcdf5def7b040b037723d
06-05-2026 08:54,06-05-2026 09:03,IP Address,100,569,TRUE,06-05-2026 09:03,R_1TbizDJzeIvpmvf,anonymous,EN,,Yes,Yes,1991,Female,"Advanced degree (e.g., graduate school, JD, MD, PhD)",West,Yes,,,,,White,,,"$100,000 to $149,999",Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Definitely true,Definitely false,Definitely false,Definitely true,Definitely true,Likely true,Definitely true,Definitely true,Definitely true,Likely true,Definitely true,Definitely true,,,,,,,,,0,0,32.197,0,,,,,Very much7,Very much7,Very much7,Very much7,6,5,Very much7,Very much7,Not at all1,Not at all1,7,7,7,7,,,,,,,,,,,,,,,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,7 - The benefits strongly outweigh the risks,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,7 - A great deal of guidance,liberal,liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,569,,49427913,3789,456TZoeBi6EVBMFK39Qr9i,0.623090877,0.723663935,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=456TZoeBi6EVBMFK39Qr9i&ps_hash=eac3d0dac3d474e420540b17c8d3e5b7b22cb626,eac3d0dac3d474e420540b17c8d3e5b7b22cb626
06-05-2026 08:50,06-05-2026 09:05,IP Address,100,899,TRUE,06-05-2026 09:05,R_1xkeDpFclClEROh,anonymous,EN,,Yes,Yes,1979,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",West,No,,,,,White,,,"$100,000 to $149,999",Very Interested7,Very Interested7,Very Interested7,6,Very Interested7,Very Interested7,6,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,6,A lot like me7,6,A lot like me7,6,A lot like me7,2,Not at all like me1,Not at all like me1,6,Not at all like me1,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely true,Definitely false,Definitely true,Definitely true,Definitely false,0,0,37.005,0,,,,,,,,,,,,,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Not at all1,Not at all1,7,7,7,7,,,,,,,,,,,,,,,Strongly agree7,Strongly agree7,Strongly agree7,5,Strongly agree7,Strongly agree7,7 - The benefits strongly outweigh the risks,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,4 - A moderate amount of guidance,very conservative,very liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,899,,49427913,3789,2g3MMIcfjZogP7kitCxSAV,1.988730713,1.369824734,35-54,Whites,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2g3MMIcfjZogP7kitCxSAV&ps_hash=3a3e071e79f1f7988a44a7feeb21bac922a9af86,3a3e071e79f1f7988a44a7feeb21bac922a9af86
06-05-2026 08:52,06-05-2026 09:06,IP Address,100,851,TRUE,06-05-2026 09:06,R_6PH8rXDMHWFSLqG,anonymous,EN,,Yes,Yes,1975,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",South,Yes,,,,,White,,,"$70,000 to $79,999",3,Moderately interested4,Moderately interested4,5,5,6,3,A moderate amount of attention4,A moderate amount of attention4,5,5,6,6,6,6,A lot like me7,5,5,5,6,Somewhat like me4,5,Somewhat like me4,2,3,5,Somewhat like me4,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely true,Likely true,Definitely true,Definitely true,Definitely true,,,,,11.91,11.91,24.771,1,,,,,,,,,Very much7,6,6,6,5,Somewhat4,6,5,Not at all1,Not at all1,7,7,7,7,,,,,,,,,,,,,,,Strongly agree7,3,6,Strongly disagree1,Strongly agree7,Strongly agree7,6,Strongly agree7,Strongly agree7,Strongly agree7,6,6,6,4 - A moderate amount of guidance,moderate,somewhat liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,851,,49427913,3789,7A0ywrLbN23TCajjVBjFSd,0.623090877,0.723663935,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=7A0ywrLbN23TCajjVBjFSd&ps_hash=d17851eed6541ef5339b2609502f863065496d83,d17851eed6541ef5339b2609502f863065496d83
06-05-2026 08:57,06-05-2026 09:08,IP Address,100,633,TRUE,06-05-2026 09:08,R_6urO8420hTclAae,anonymous,EN,,Yes,Yes,1978,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",Midwest,Yes,,,,,White,,,"$100,000 to $149,999",Very Interested7,6,6,6,6,Very Interested7,6,5,A great deal of attention7,6,6,6,6,6,6,5,6,6,A lot like me7,6,6,6,5,6,A lot like me7,6,6,Definitely true,Likely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Likely true,Likely true,Definitely true,Likely true,Definitely true,,,,,0,0,45.994,0,,,,,,,,,5,Very much7,6,6,6,5,6,6,6,Very much7,7,7,7,7,Very likely7,Very likely7,6,6,5,Very likely7,6,Very likely7,Very likely7,6,6,6,6,Very likely7,,,,,,,,,,,,,,6,very conservative,very conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,633,,49427913,2904,3BaELE3zphDRWVq5gzcPqF,0.623090877,0.723663935,35-54,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3BaELE3zphDRWVq5gzcPqF&ps_hash=e0e1e5bd2fb39fd3aea3525f1cd3af638ee19a1e,e0e1e5bd2fb39fd3aea3525f1cd3af638ee19a1e
06-05-2026 08:59,06-05-2026 09:12,IP Address,100,795,TRUE,06-05-2026 09:12,R_6pq4nJxgJnRqOsx,anonymous,EN,,Yes,Yes,1984,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",South,Yes,,,Black or African American,,,,,"$90,000 to $99,999",3,5,Moderately interested4,6,Moderately interested4,3,2,A moderate amount of attention4,A moderate amount of attention4,5,3,3,5,Somewhat like me4,5,5,3,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,3,Somewhat like me4,5,Somewhat like me4,Definitely true,Definitely true,Don't know,Definitely false,Likely true,Likely false,Definitely true,Likely true,Likely false,Definitely true,Definitely true,Likely false,,,,,,,,,,,,,15.049,30.622,30.989,9,5,Somewhat4,Somewhat4,5,3,2,Somewhat4,3,Not at all1,Not at all1,6,5,6,6,,,,,,,,,,,,,,,Strongly agree7,Strongly agree7,6,2,5,Strongly agree7,7 - The benefits strongly outweigh the risks,Strongly agree7,Strongly agree7,6,6,5,5,4 - A moderate amount of guidance,moderate,somewhat liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,795,,49427913,3789,5S12R4C3C8q7nbIpILbErO,0.131008205,0.405388458,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5S12R4C3C8q7nbIpILbErO&ps_hash=589bec3e67388522d7082daeeee2a937f1901b94,589bec3e67388522d7082daeeee2a937f1901b94
06-05-2026 08:46,06-05-2026 09:16,IP Address,100,1763,TRUE,06-05-2026 09:16,R_5iIRa3a19saO4qo,anonymous,EN,,Yes,Yes,1994,Female,"4 year college degree (e.g., bachelor's degree)",West,Yes,,,,,White,,,"$70,000 to $79,999",Very Interested7,6,6,Very Interested7,Very Interested7,Very Interested7,6,6,A great deal of attention7,A great deal of attention7,6,6,5,5,6,5,3,A lot like me7,A lot like me7,Somewhat like me4,Somewhat like me4,A lot like me7,A lot like me7,6,A lot like me7,A lot like me7,6,Likely true,Definitely true,Likely true,Likely true,Definitely true,Likely true,Definitely true,Definitely true,Definitely true,,,Definitely true,,,,,,,,,0,0,45.541,0,,,,,6,Very much7,Very much7,6,6,5,6,Very much7,6,Not at all1,4,3,5,5,,,,,,,,,,,,,,,6,6,6,Strongly agree7,6,Strongly agree7,7 - The benefits strongly outweigh the risks,Strongly agree7,6,6,Strongly agree7,6,5,6,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,1763,,49427913,2904,3cFiNLYvkSb21Ox6reNx83,0.623090877,0.723663935,18-34,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3cFiNLYvkSb21Ox6reNx83&ps_hash=89598ef35c460060cb13b7c377718564c2b70957,89598ef35c460060cb13b7c377718564c2b70957
06-05-2026 08:57,06-05-2026 09:20,IP Address,100,1403,TRUE,06-05-2026 09:20,R_5IbJaUMdmTDobBA,anonymous,EN,,Yes,Yes,1990,Female,"4 year college degree (e.g., bachelor's degree)",South,Yes,,,,,White,,,"$90,000 to $99,999",6,6,5,6,6,6,6,6,6,5,5,6,6,5,5,6,3,5,5,6,5,6,6,5,5,6,6,Definitely true,Definitely true,Likely true,Likely true,Definitely true,Likely true,Likely true,Definitely true,Definitely true,Definitely true,Likely true,Likely true,,,,,,,,,,,,,62.938,62.938,64.007,1,Somewhat4,6,5,5,6,5,Somewhat4,5,2,3,7,2,7,7,,,,,,,,,,,,,,,Strongly agree7,5,5,5,5,Strongly agree7,5,5,5,6,6,6,6,3,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,1403,,49427913,3789,59FWngH4ubWQ5fEBEil0uJ,0.623090877,0.723663935,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=59FWngH4ubWQ5fEBEil0uJ&ps_hash=e213699c713d46e76b97a235a1c579bed782e82c,e213699c713d46e76b97a235a1c579bed782e82c
06-05-2026 09:16,06-05-2026 09:21,IP Address,100,258,TRUE,06-05-2026 09:21,R_1Xmm2xqttdJEzPl,anonymous,EN,,Yes,Yes,1979,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",Northeast,Yes,,,,,White,,,"$100,000 to $149,999",Very Interested7,Very Interested7,Very Interested7,6,6,Very Interested7,A great deal of attention7,6,6,5,6,A great deal of attention7,A lot like me7,5,6,5,6,5,6,6,5,6,Somewhat like me4,Somewhat like me4,5,5,2,Likely true,Likely true,Likely true,Definitely true,Definitely true,Definitely true,Definitely true,Likely true,Likely true,Definitely true,Definitely true,Likely true,0,0,23.225,0,,,,,,,,,,,,,3,Very much7,Very much7,Very much7,Very much7,Very much7,5,5,2,Somewhat4,7,6,5,7,,,,,,,,,,,,,,,5,6,5,6,6,Strongly agree7,2,6,5,5,5,6,5,6,very conservative,conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,258,,49427913,3789,45I7KC0xKaHI3HIpmgYpJg,0.623090877,0.723663935,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=45I7KC0xKaHI3HIpmgYpJg&ps_hash=937174ebadbfe1dab034b27d52cd204bf7e25e9e,937174ebadbfe1dab034b27d52cd204bf7e25e9e
06-05-2026 09:21,06-05-2026 09:32,IP Address,100,649,TRUE,06-05-2026 09:32,R_3gTTejE0xFdb0Gp,anonymous,EN,,Yes,Yes,1982,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",Northeast,Yes,,,,,White,,,"$150,000 or more",2,2,Moderately interested4,3,3,Very Interested7,2,3,A moderate amount of attention4,A moderate amount of attention4,3,A great deal of attention7,6,5,6,6,Somewhat like me4,5,3,6,Somewhat like me4,5,Somewhat like me4,3,2,5,3,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely true,Definitely false,Definitely true,Definitely true,Definitely false,,,,,,,,,,,,,0,0,25.136,0,6,6,6,6,6,Somewhat4,5,5,Not at all1,Not at all1,2,2,2,2,5,5,5,3,Somewhat likely4,3,Somewhat likely4,3,2,3,2,Somewhat likely4,Somewhat likely4,Very likely7,,,,,,,,,,,,,,4 - A moderate amount of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,649,,49427913,607,52npnWHH0mYpON2GDzu0bB,0.623090877,0.723663935,35-54,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=52npnWHH0mYpON2GDzu0bB&ps_hash=5d685bc9f9bd8121768b921b8cd69e6dc9bc67e3,5d685bc9f9bd8121768b921b8cd69e6dc9bc67e3
06-05-2026 09:27,06-05-2026 09:33,IP Address,100,403,TRUE,06-05-2026 09:34,R_1GVvCYIgWyIa9vX,anonymous,EN,,Yes,Yes,1957,Female,"4 year college degree (e.g., bachelor's degree)",Northeast,No,,,,,White,,,"$50,000 to $59,999",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Definitely true,Likely false,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,,,,,,,,,4.883,19.075,21.4,7,,,,,6,6,6,6,6,6,Very much7,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,Very likely7,,,,,,,,,,,,,,6,liberal,liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,403,,49427913,3789,4sroxwdO0u5hjE0cYY3CuE,1.988730713,1.369824734,55+,Whites,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4sroxwdO0u5hjE0cYY3CuE&ps_hash=d5ce6ef08a3dee184aadf030fcbf4ce6742f8dfd,d5ce6ef08a3dee184aadf030fcbf4ce6742f8dfd
06-05-2026 09:23,06-05-2026 09:36,IP Address,100,766,TRUE,06-05-2026 09:36,R_6ALqYJBPsf9VIF8,anonymous,EN,,Yes,Yes,1982,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",West,Yes,,,,,White,,,"$150,000 or more",Moderately interested4,Moderately interested4,Moderately interested4,5,3,5,3,3,A moderate amount of attention4,3,3,A moderate amount of attention4,5,Somewhat like me4,Somewhat like me4,5,Somewhat like me4,5,Somewhat like me4,5,Somewhat like me4,Somewhat like me4,3,3,3,Somewhat like me4,3,Definitely true,Definitely false,Definitely true,Definitely false,Likely true,Definitely false,Definitely true,Likely true,Definitely false,Definitely true,Definitely false,Definitely false,,,,,0,0,25.259,0,,,,,,,,,Somewhat4,Somewhat4,5,Somewhat4,Somewhat4,Somewhat4,3,3,2,2,4,4,4,4,,,,,,,,,,,,,,,6,3,5,2,6,Strongly agree7,6,6,6,6,5,5,5,3,conservative,conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,766,,49427913,2904,4OMD94WFEAnA8eNfgmeuU3,0.623090877,0.723663935,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4OMD94WFEAnA8eNfgmeuU3&ps_hash=5c790e718d2a8eb73d6cf06a5e22c6e7e628817b,5c790e718d2a8eb73d6cf06a5e22c6e7e628817b
06-05-2026 09:13,06-05-2026 09:47,IP Address,100,2068,TRUE,06-05-2026 09:47,R_7vRbDrYskAdQhYl,anonymous,EN,,Yes,Yes,1983,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",West,Yes,,,,,White,,,"$90,000 to $99,999",6,6,6,5,Moderately interested4,6,6,5,6,5,6,5,6,5,6,5,5,5,5,5,6,5,3,3,6,5,Somewhat like me4,Definitely true,Definitely true,Don't know,Definitely false,Definitely true,Don't know,Definitely true,,Likely true,Likely true,Likely true,Likely true,,,,,17.853,17.853,22.504,1,,,,,,,,,5,5,6,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,6,6,5,5,5,6,5,5,6,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,2068,,49427913,2904,7BHjjFaWprhzNTyGXWSgRR,0.623090877,0.723663935,35-54,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=7BHjjFaWprhzNTyGXWSgRR&ps_hash=427d292eb75f0be39c9ab43763551bb76bd65c62,427d292eb75f0be39c9ab43763551bb76bd65c62
06-05-2026 09:16,06-05-2026 09:48,IP Address,100,1881,TRUE,06-05-2026 09:48,R_3wcnYc7sa6EpU3K,anonymous,EN,,Yes,Yes,1973,Male,"2 year degree (e.g., associate degree)",South,Yes,,,,,White,,,"$90,000 to $99,999",Moderately interested4,Moderately interested4,Moderately interested4,5,Moderately interested4,6,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,6,6,6,6,6,Somewhat like me4,5,5,6,3,6,5,A lot like me7,3,6,5,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,,,,,,,,,0,0,43.402,0,,,,,Somewhat4,3,3,3,3,2,Somewhat4,Somewhat4,Not at all1,Not at all1,6,6,6,6,,,,,,,,,,,,,,,Neither agree nor disagree4,3,Neither agree nor disagree4,2,Neither agree nor disagree4,Strongly agree7,5,5,5,5,5,2,5,7 - A great deal of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,1881,,49427913,607,62QCOb6mvVF8DGWZ7vUtHB,0.623090877,0.723663935,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=62QCOb6mvVF8DGWZ7vUtHB&ps_hash=8688e43d7e8ffb15831244b8b52216851848e7b2,8688e43d7e8ffb15831244b8b52216851848e7b2
06-05-2026 09:40,06-05-2026 09:51,IP Address,100,646,TRUE,06-05-2026 09:51,R_74Dj31PwrKZ7oLM,anonymous,EN,,Yes,Yes,1966,Female,Some college,South,Yes,,,,,White,,,"$10,000 to $19,999",Very Interested7,6,6,6,Very Interested7,Very Interested7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,6,A lot like me7,A lot like me7,A lot like me7,A lot like me7,6,A lot like me7,6,A lot like me7,6,Likely true,Definitely true,Definitely true,Likely false,Likely false,Likely true,Likely true,Likely true,Definitely true,Likely true,Likely true,Definitely false,0,0,27.066,0,,,,,,,,,,,,,Very much7,Very much7,Very much7,Very much7,6,Very much7,Very much7,6,3,Not at all1,7,7,7,7,,,,,,,,,,,,,,,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,7 - The benefits strongly outweigh the risks,Strongly agree7,6,Strongly agree7,6,6,6,7 - A great deal of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,646,,49427913,2904,56N9lJPp5ik0IilEq2nGOB,0.623090877,0.723663935,55+,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=56N9lJPp5ik0IilEq2nGOB&ps_hash=64028c4566bd58b52a33366f868f599ebec9390e,64028c4566bd58b52a33366f868f599ebec9390e
06-05-2026 09:51,06-05-2026 09:58,IP Address,100,421,TRUE,06-05-2026 09:58,R_1gUO9s6jRwZRy5C,anonymous,EN,,Yes,Yes,1990,Female,"4 year college degree (e.g., bachelor's degree)",Midwest,Yes,,,,,White,,,"$100,000 to $149,999",Very Interested7,Moderately interested4,6,6,Very Interested7,5,A great deal of attention7,6,6,5,A great deal of attention7,5,6,Somewhat like me4,6,5,5,A lot like me7,5,5,A lot like me7,6,Somewhat like me4,A lot like me7,6,Somewhat like me4,5,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Likely true,Definitely true,Definitely true,Likely true,,,,,2.095,16.028,31,8,,,,,,,,,Very much7,Very much7,5,Very much7,Very much7,6,Very much7,6,6,6,7,7,7,7,Very likely7,Very likely7,Somewhat likely4,Very likely7,6,Very likely7,6,Very likely7,Very likely7,5,Very likely7,6,Very likely7,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,421,,49427913,3789,1Ilu1c0mGN46z24s577kKC,0.623090877,0.723663935,35-54,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1Ilu1c0mGN46z24s577kKC&ps_hash=72a6e9d6c763d9f383e41d169f9773f334978058,72a6e9d6c763d9f383e41d169f9773f334978058
06-05-2026 09:54,06-05-2026 10:04,IP Address,100,553,TRUE,06-05-2026 10:04,R_7GxPvIcdCmVl9uI,anonymous,EN,,Yes,Yes,1989,Male,"4 year college degree (e.g., bachelor's degree)",Northeast,Yes,,,Black or African American,,,,,"$70,000 to $79,999",Very Interested7,6,6,Very Interested7,Very Interested7,6,6,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,6,6,A lot like me7,A lot like me7,6,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Definitely true,Likely false,Likely false,Likely false,Likely false,Definitely true,Likely false,Likely true,Likely false,Definitely true,Definitely true,Definitely true,,,,,,,,,5.551,5.551,58.017,1,,,,,Very much7,Very much7,Very much7,6,6,Very much7,Very much7,Very much7,2,Very much7,7,6,5,7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,6,6,6,5,6,Very likely7,6,Very likely7,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,very conservative,very conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,553,,49427913,2904,6KOjOUEoC5XdDDEIzQYuaC,0.131008205,0.405388458,35-54,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6KOjOUEoC5XdDDEIzQYuaC&ps_hash=ece5a73f77922f3e7d786979c5f4fab63cdb2c44,ece5a73f77922f3e7d786979c5f4fab63cdb2c44
06-05-2026 08:49,06-05-2026 10:04,IP Address,100,4475,TRUE,06-05-2026 10:04,R_1aUYruI94E6cEZ7,anonymous,EN,,Yes,Yes,1990,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",Northeast,Yes,,,Black or African American,,,,,"$100,000 to $149,999",6,6,6,6,Very Interested7,Very Interested7,6,6,6,6,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Somewhat like me4,Somewhat like me4,Somewhat like me4,A lot like me7,A lot like me7,A lot like me7,Somewhat like me4,3,3,5,Somewhat like me4,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely true,Likely true,,Definitely true,Definitely false,,,,,,,,,,,,,0,0,23.765,0,Very much7,6,Very much7,Very much7,Somewhat4,Somewhat4,6,6,2,Not at all1,7,4,7,7,,,,,,,,,,,,,,,Strongly agree7,Neither agree nor disagree4,Strongly agree7,3,6,Strongly agree7,6,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,4 - A moderate amount of guidance,very liberal,very liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,4475,,49427913,2904,2LxdBiIVptpcKpDS0W9xzi,0.131008205,0.405388458,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2LxdBiIVptpcKpDS0W9xzi&ps_hash=072ab4c04c553ad2ec40bef4823f70f67756e411,072ab4c04c553ad2ec40bef4823f70f67756e411
